,author id,created_at,geo,tweet_id,lang,like_count,quote_count,reply_count,retweet_count,source
0,106204756,2021-01-30 22:56:15+00:00, ,1355651066474463236,it,0,0,1,0,Twitter for Android
1,3187249287,2021-01-30 21:14:26+00:00, ,1355625444721221644,it,0,0,0,2,Twitter Web App
2,108327764,2021-01-30 20:53:34+00:00, ,1355620189388341249,it,4,0,0,2,Twitter for iPhone
3,1658117701,2021-01-30 20:44:52+00:00, ,1355618002541096960,it,0,0,0,0,Twitter Web App
4,3431700219,2021-01-30 20:25:13+00:00, ,1355613058102685699,it,0,0,0,0,Twitter for Android
5,3308375333,2021-01-30 18:23:55+00:00, ,1355582529806458887,it,0,0,0,4,Twitter Web App
6,100226682,2021-01-30 18:19:29+00:00, ,1355581416449433601,it,1,0,0,0,Twitter for Android
7,45300696,2021-01-30 18:10:02+00:00, ,1355579036265816066,it,0,0,0,4,Twitter for Android
8,1146134567365095424,2021-01-30 18:05:07+00:00, ,1355577800279908353,it,0,0,0,0,Twitter for Android
9,3431700219,2021-01-30 18:04:40+00:00, ,1355577688182947849,it,1,0,0,0,Twitter for Android
10,469267629,2021-01-30 18:01:31+00:00, ,1355576893458808838,it,0,0,0,4,Twitter for Android
11,2470692079,2021-01-30 17:44:16+00:00, ,1355572553155293184,it,0,0,0,1,Twitter for Android
12,106204756,2021-01-30 17:40:21+00:00, ,1355571565052764160,it,14,0,1,1,Twitter for Android
13,1276243303235760129,2021-01-30 13:18:19+00:00, ,1355505622192689153,it,0,0,0,7,Twitter for Android
14,2180728686,2021-01-30 13:17:17+00:00, ,1355505365044109314,it,0,0,0,0,Twitter for Android
15,796373345604435968,2021-01-30 12:01:02+00:00, ,1355486175042154498,it,2,0,0,0,Twitter for Android
16,1069392488,2021-01-30 11:39:20+00:00, ,1355480713823481856,it,2,0,0,0,Twitter for Android
17,947363785,2021-01-30 11:35:04+00:00, ,1355479638785597445,it,1,0,1,0,Twitter for Android
18,506586076,2021-01-30 11:18:54+00:00, ,1355475570885230595,it,0,0,0,5,Twitter for iPhone
19,993080715116937216,2021-01-30 11:00:17+00:00, ,1355470887311597570,it,0,0,0,3,Twitter for Android
20,125022031,2021-01-30 10:46:36+00:00, ,1355467443607646208,it,0,0,0,0,Twitter for iPhone
21,84476533,2021-01-30 10:15:51+00:00, ,1355459706463072259,it,0,0,0,23,Twitter for iPhone
22,3124013698,2021-01-30 09:24:13+00:00, ,1355446710294761474,it,0,0,0,2,Twitter for Android
23,2352161865,2021-01-30 09:03:27+00:00, ,1355441486259773442,it,0,0,0,3,Twitter for iPhone
24,605756917,2021-01-30 09:02:24+00:00, ,1355441219120332804,it,0,0,0,4,Twitter Web App
25,1320335719,2021-01-30 08:53:15+00:00, ,1355438918234230787,it,0,0,0,1,Twitter for iPhone
26,1060875351822385154,2021-01-30 08:37:01+00:00, ,1355434831543459840,it,0,0,1,0,Twitter for Android
27,106204756,2021-01-30 08:31:28+00:00, ,1355433435955912704,it,23,0,2,4,Twitter for Android
28,132586768,2021-01-30 07:21:31+00:00, ,1355415830549458944,it,0,0,0,1,Twitter for Android
29,1234385619125706752,2021-01-30 06:37:37+00:00, ,1355404784673685504,it,0,0,0,3,Twitter for iPhone
30,405370142,2021-01-30 06:10:28+00:00, ,1355397953960214530,it,1,0,0,1,Twitter for iPad
31,2491206541,2021-01-30 06:09:36+00:00, ,1355397732383469569,it,0,0,0,3,Twitter Web App
32,1355213426319044608,2021-01-30 05:50:21+00:00, ,1355392890915184641,it,0,0,0,0,Twitter for Android
33,968793773244403713,2021-01-30 03:04:39+00:00, ,1355351189265776643,it,0,0,0,7,Twitter for Android
34,947861436910456834,2021-01-30 00:17:03+00:00, ,1355309013039259653,it,0,0,0,2,Twitter for Android
35,1106146124606464000,2021-01-30 00:12:43+00:00, ,1355307923338129409,it,0,0,0,2,Twitter for Android
36,316730579,2021-01-30 00:11:35+00:00, ,1355307637718585350,it,2,0,0,0,Twitter Web App
37,3020440421,2021-01-29 21:58:16+00:00, ,1355274084364525568,it,0,0,0,2,Twitter for iPhone
38,1346889006873767939,2021-01-29 21:47:04+00:00, ,1355271267507699717,it,0,0,0,3,Twitter Web App
39,1234385619125706752,2021-01-29 20:33:38+00:00, ,1355252788058591237,it,0,0,0,1,Twitter for iPhone
40,735107120354430976,2021-01-29 20:28:16+00:00, ,1355251438541271043,it,1,0,0,1,Twitter for iPhone
41,3220813601,2021-01-29 20:21:05+00:00, ,1355249629764456449,it,1,0,1,0,Twitter for Android
42,2270079594,2021-01-29 18:20:04+00:00, ,1355219175753605120,it,0,0,0,3,Twitter Web App
43,867331630603661312,2021-01-29 18:10:41+00:00, ,1355216811575357445,it,0,0,0,3,Twitter for iPhone
44,780354047131979776,2021-01-29 17:46:33+00:00, ,1355210739192102912,it,8,0,0,3,Twitter Web App
45,1321176854762573824,2021-01-29 17:18:32+00:00, ,1355203687585558530,it,0,0,0,0,Twitter Web App
46,1254356979453235201,2021-01-29 17:14:35+00:00, ,1355202696496750595,it,0,0,1,0,Twitter for Android
47,58076869,2021-01-29 17:01:28+00:00, ,1355199394153459715,it,0,0,0,0,Twitter for iPhone
48,1242125265536528386,2021-01-29 16:46:13+00:00, ,1355195555614515200,it,0,0,1,0,Twitter for Android
49,1290275041796653058,2021-01-29 16:24:18+00:00, ,1355190040289304577,it,0,0,1,0,Twitter for Android
50,3450637996,2021-01-29 16:09:02+00:00, ,1355186197769973760,it,0,0,0,0,Twitter for Android
51,3450637996,2021-01-29 16:05:43+00:00, ,1355185362352668672,it,0,0,0,8,Twitter for Android
52,4405179137,2021-01-29 15:59:23+00:00, ,1355183771599908865,it,1,0,0,0,Twitter for Android
53,2149131133,2021-01-29 15:57:16+00:00, ,1355183239305064450,it,3,0,0,3,Twitter Web App
54,1251152934215184393,2021-01-29 15:19:15+00:00, ,1355173668855418883,it,0,0,0,7,Twitter for Android
55,828201973556076545,2021-01-29 15:16:49+00:00, ,1355173056008880128,it,0,0,0,0,Twitter for iPhone
56,821446019753902082,2021-01-29 15:16:20+00:00, ,1355172937951809540,it,0,0,0,0,Twitter for Android
57,2354953242,2021-01-29 15:13:46+00:00, ,1355172288321253381,it,0,0,0,0,Twitter Web App
58,1158254510206312449,2021-01-29 15:09:32+00:00, ,1355171223513268227,it,0,0,0,4,Twitter for iPhone
59,1295419036432568320,2021-01-29 14:25:08+00:00, ,1355160052563378178,it,1,0,0,0,Twitter for iPhone
60,2352161865,2021-01-29 14:22:00+00:00, ,1355159262302007296,it,0,0,0,3,Twitter for iPhone
61,390858404,2021-01-29 14:17:59+00:00, ,1355158251441160244,it,0,0,0,7,Twitter Web App
62,625000187,2021-01-29 14:07:57+00:00, ,1355155727917133825,it,0,0,0,7,Twitter Web App
63,979146960,2021-01-29 14:07:39+00:00, ,1355155651807354883,it,0,0,0,0,Twitter for iPhone
64,315636558,2021-01-29 13:54:14+00:00, ,1355152276600532992,it,1,0,0,0,Twitter Web App
65,257896535,2021-01-29 13:48:46+00:00, ,1355150899774107649,it,0,0,0,1,Twitter for Android
66,2352161865,2021-01-29 13:45:18+00:00, ,1355150028189421573,it,0,0,0,4,Twitter for iPhone
67,1236508776544587776,2021-01-29 13:28:50+00:00, ,1355145881230729222,it,0,0,0,7,Twitter for Android
68,2352161865,2021-01-29 13:24:48+00:00, ,1355144868260163584,it,0,0,0,7,Twitter for iPhone
69,993080715116937216,2021-01-29 13:19:42+00:00, ,1355143582848577541,it,0,0,0,7,Twitter for Android
70,45823146,2021-01-29 13:16:25+00:00, ,1355142758646898688,it,0,0,0,7,Twitter for Android
71,1878651816,2021-01-29 13:15:58+00:00, ,1355142646122086402,it,0,0,0,7,Twitter for iPhone
72,4242264977,2021-01-29 13:13:59+00:00, ,1355142146458849281,it,0,0,0,7,Twitter Web App
73,23424732,2021-01-29 13:13:53+00:00, ,1355142119837597698,it,0,0,0,7,Twitter for Android
74,1429905642,2021-01-29 12:58:44+00:00, ,1355138308234506240,it,0,0,0,7,Twitter for Android
75,993950370,2021-01-29 12:56:58+00:00, ,1355137861822124037,it,0,0,0,7,Twitter Web App
76,106204756,2021-01-29 12:55:50+00:00, ,1355137577490264064,it,23,0,1,7,Twitter for Android
77,2319707989,2021-01-29 12:54:28+00:00, ,1355137232504553476,it,0,0,0,0,TweetDeck
78,1077740636,2021-01-29 12:54:28+00:00, ,1355137232349364224,it,1,0,0,0,Twitter for iPhone
79,1244959700921303046,2021-01-29 12:50:00+00:00, ,1355136109332865031,it,0,0,0,4,Twitter for iPad
80,1301863760831934465,2021-01-29 12:46:11+00:00, ,1355135151433523200,it,0,0,0,0,Twitter for iPhone
81,315636558,2021-01-29 12:35:40+00:00, ,1355132503875612677,it,0,0,2,0,Twitter Web App
82,1191088800790974465,2021-01-29 12:30:47+00:00, ,1355131275284254723,it,0,0,1,0,Twitter for Android
83,3014967190,2021-01-29 12:20:33+00:00, ,1355128699591471105,it,0,0,0,2,Hootsuite Inc.
84,436668777,2021-01-29 12:15:00+00:00, ,1355127301361463297,it,1,0,0,0,Twitter Media Studio
85,1355073167665090560,2021-01-29 12:14:20+00:00, ,1355127133740425217,it,0,0,0,3,Twitter for Android
86,2352161865,2021-01-29 11:56:14+00:00, ,1355122580412391426,it,0,0,0,2,Twitter for iPhone
87,2352161865,2021-01-29 11:18:59+00:00, ,1355113204096106500,it,0,0,0,1,Twitter for iPhone
88,2352161865,2021-01-29 11:18:55+00:00, ,1355113188384272388,it,0,0,0,1,Twitter for iPhone
89,2352161865,2021-01-29 11:18:27+00:00, ,1355113069601583109,it,0,0,0,1,Twitter for iPhone
90,411672378,2021-01-29 10:57:45+00:00, ,1355107860317941762,it,0,0,0,0,Twitter for Android
91,1204092220544036864,2021-01-29 10:56:16+00:00, ,1355107489256267777,it,2,0,0,0,Twitter for Android
92,1204092220544036864,2021-01-29 10:55:00+00:00, ,1355107167821565957,it,0,0,1,0,Twitter for Android
93,2352161865,2021-01-29 10:02:18+00:00, ,1355093907693072385,it,0,0,0,1,Twitter for iPhone
94,469530751,2021-01-29 09:59:06+00:00, ,1355093100696395778,it,0,0,1,0,Twitter for Android
95,1248754643498303489,2021-01-29 09:44:21+00:00, ,1355089390113087490,it,0,0,1,0,Twitter for Android
96,2420430152,2021-01-29 09:41:52+00:00, ,1355088766717865986,it,0,0,0,3,Twitter Web App
97,1038290399318757376,2021-01-29 09:35:59+00:00, ,1355087285650395139,it,0,0,0,0,Twitter for iPhone
98,990470124,2021-01-29 09:35:23+00:00, ,1355087132231139328,it,0,0,0,0,Twitter for iPhone
99,2352161865,2021-01-29 09:28:00+00:00, ,1355085273374322692,it,0,0,0,3,Twitter for iPhone
100,1251827658381549568,2021-01-29 09:26:36+00:00, ,1355084924328534016,it,1,0,0,0,Twitter for Android
101,384541789,2021-01-29 09:15:18+00:00, ,1355082079831269388,it,1,0,0,0,Twitter for iPhone
102,398048066,2021-01-29 09:14:34+00:00, ,1355081895642615809,it,0,0,1,0,Twitter for iPhone
103,1286155457724387329,2021-01-29 09:01:32+00:00, ,1355078615197765635,it,0,0,0,0,Twitter for Android
104,425117554,2021-01-29 08:54:22+00:00, ,1355076810300649472,it,0,0,0,0,Twitter Web App
105,2348825504,2021-01-29 08:40:16+00:00, ,1355073264570269697,it,0,0,0,0,Twitter Web App
106,132586768,2021-01-29 08:28:57+00:00, ,1355070416319033345,it,1,0,0,0,Twitter for Android
107,2354918150,2021-01-29 08:24:18+00:00, ,1355069243457499137,it,0,0,0,17,Twitter for Android
108,48312239,2021-01-29 07:36:40+00:00, ,1355057258279874560,it,0,0,0,1,Twitter Web App
109,2333786184,2021-01-29 07:32:32+00:00, ,1355056216691638273,it,0,0,0,17,Twitter for iPhone
110,1167129685635084290,2021-01-29 07:32:04+00:00, ,1355056100697989124,it,1,0,0,0,Twitter for iPad
111,918805427621715968,2021-01-29 07:20:58+00:00, ,1355053304078860289,it,0,0,0,1,Twitter for iPhone
112,106204756,2021-01-29 07:14:53+00:00, ,1355051773489270784,it,17,0,2,1,Twitter for Android
113,1243993407611121664,2021-01-29 07:11:26+00:00, ,1355050907600375809,it,0,0,0,17,Twitter Web App
114,3434577971,2021-01-29 07:10:18+00:00, ,1355050623587278850,it,2,0,0,0,Twitter for Android
115,368509616,2021-01-29 07:09:01+00:00, ,1355050297199091713,it,2,0,0,0,Twitter for iPhone
116,3434577971,2021-01-29 07:08:46+00:00, ,1355050236830490628,it,0,0,0,17,Twitter for Android
117,1579745006,2021-01-29 07:08:25+00:00, ,1355050146594254850,it,0,0,0,17,Twitter for iPhone
118,412886706,2021-01-29 07:02:04+00:00, ,1355048550414090240,it,0,0,0,1,Twitter for Android
119,476919643,2021-01-29 06:33:32+00:00, ,1355041371032330242,it,0,0,1,0,Twitter for Android
120,1204092220544036864,2021-01-29 06:03:10+00:00, ,1355033728918106114,it,2,0,1,0,Twitter for Android
121,412886706,2021-01-29 05:49:51+00:00, ,1355030377040146434,it,0,0,0,8,Twitter for Android
122,3220813601,2021-01-28 23:16:53+00:00, ,1354931483031576579,it,0,0,0,0,Twitter for Android
123,3220813601,2021-01-28 23:07:50+00:00, ,1354929205319004163,it,0,0,0,0,Twitter for Android
124,71645535,2021-01-28 22:03:46+00:00, ,1354913081571352579,it,0,0,0,0,Twitter Web App
125,479923783,2021-01-28 21:53:15+00:00, ,1354910433816285190,it,0,0,0,0,Twitter for Android
126,835856419685564417,2021-01-28 21:30:36+00:00, ,1354904734805667846,it,0,0,0,2,Twitter for Android
127,308103901,2021-01-28 21:19:54+00:00, ,1354902042830102533,it,0,0,0,17,Twitter for Android
128,1160278561,2021-01-28 21:14:01+00:00, ,1354900563171962887,it,0,0,0,17,Twitter for iPhone
129,1132674564683702272,2021-01-28 21:12:18+00:00, ,1354900128830803968,it,0,0,0,17,Twitter for Android
130,1302659042402336768,2021-01-28 21:09:03+00:00, ,1354899310803116037,it,0,0,0,17,Twitter for Android
131,2593026854,2021-01-28 21:07:28+00:00, ,1354898914181312518,it,1,0,0,0,Twitter for Android
132,1274865612,2021-01-28 20:56:32+00:00, ,1354896161400901634,it,33,0,0,0,Twitter Web App
133,1105341553965522945,2021-01-28 20:43:32+00:00, ,1354892891764699139,it,0,0,0,17,Twitter for Android
134,3382891079,2021-01-28 20:42:43+00:00, ,1354892684612292611,it,1,0,1,0,Twitter for iPad
135,2812961,2021-01-28 20:40:14+00:00, ,1354892062106263553,it,0,0,0,17,Twitter for iPhone
136,496477841,2021-01-28 20:36:14+00:00, ,1354891054382723073,it,0,0,0,17,Twitter for Android
137,1077740636,2021-01-28 20:34:04+00:00, ,1354890509295243264,it,1,0,0,0,Twitter for iPhone
138,958283067373780993,2021-01-28 20:33:00+00:00, ,1354890239819603976,it,0,0,0,17,Twitter for iPhone
139,1077740636,2021-01-28 20:29:04+00:00, ,1354889248181248002,it,2,0,2,0,Twitter for iPhone
140,443193400,2021-01-28 20:28:15+00:00, ,1354889043985764354,it,0,0,0,17,Twitter for Android
141,1002634999378731008,2021-01-28 20:21:20+00:00, ,1354887305102843905,it,0,0,0,17,Twitter for Android
142,1007329662,2021-01-28 20:20:53+00:00, ,1354887189147115524,it,0,0,0,17,Twitter for Android
143,1326239553301176321,2021-01-28 19:48:59+00:00, ,1354879161903575048,it,0,0,0,8,Twitter for Android
144,125022031,2021-01-28 18:59:50+00:00, ,1354866794750730240,it,1,0,1,0,Twitter for iPhone
145,1875387972,2021-01-28 18:43:42+00:00, ,1354862733968207873,it,0,0,0,0,Twitter for iPhone
146,1204092220544036864,2021-01-28 18:41:16+00:00, ,1354862120194732033,it,0,0,1,0,Twitter for Android
147,106204756,2021-01-28 18:35:29+00:00, ,1354860664049856514,it,0,0,0,2,Twitter for Android
148,2352161865,2021-01-28 18:32:29+00:00, ,1354859911683956738,it,0,0,0,2,Twitter for iPhone
149,606290296,2021-01-28 18:31:48+00:00, ,1354859740497649666,it,0,0,0,2,Twitter for iPhone
150,625000187,2021-01-28 18:31:41+00:00, ,1354859708201512962,it,0,0,0,1,Twitter Web App
151,625000187,2021-01-28 18:30:54+00:00, ,1354859511438319617,it,0,0,0,2,Twitter Web App
152,282491135,2021-01-28 17:49:56+00:00, ,1354849202300461060,it,0,0,0,3,Twitter Web App
153,1289191927276085251,2021-01-28 17:40:26+00:00, ,1354846813182955520,it,1,0,0,0,Twitter for Android
154,993080715116937216,2021-01-28 17:26:50+00:00, ,1354843389578063877,it,0,0,0,3,Twitter for Android
155,1350124562483195905,2021-01-28 17:03:45+00:00, ,1354837581930909698,it,2,1,0,0,Twitter for iPhone
156,1242125265536528386,2021-01-28 16:46:33+00:00, ,1354833252364771332,it,0,0,0,0,Twitter for Android
157,1204092220544036864,2021-01-28 16:11:25+00:00, ,1354824410033573891,it,0,0,0,0,Twitter for Android
158,2385290202,2021-01-28 15:46:58+00:00, ,1354818255211249673,it,0,0,0,7,Twitter for Android
159,2149131133,2021-01-28 15:42:34+00:00, ,1354817148661551106,it,2,0,0,0,Twitter Web App
160,2352161865,2021-01-28 15:16:06+00:00, ,1354810490552078345,it,0,0,0,1,Twitter for iPhone
161,2352161865,2021-01-28 15:15:55+00:00, ,1354810444578316293,it,0,0,0,3,Twitter for iPhone
162,1203218166,2021-01-28 15:14:38+00:00, ,1354810120807477252,it,0,0,0,7,Twitter Web App
163,76616592,2021-01-28 15:10:22+00:00, ,1354809045027151874,it,0,0,0,3,Twitter Web App
164,488310583,2021-01-28 15:07:06+00:00, ,1354808223354609673,it,2,0,1,1,Twitter Web App
165,775997110302965760,2021-01-28 14:54:36+00:00, ,1354805079514071051,it,0,0,0,8,Twitter for iPhone
166,775997110302965760,2021-01-28 14:54:00+00:00, ,1354804926057115656,it,0,0,0,1,Twitter for iPhone
167,1097739445,2021-01-28 14:44:54+00:00, ,1354802636650762242,it,0,0,0,25,TweetDeck
168,1914549516,2021-01-28 14:17:17+00:00, ,1354795688295542785,it,0,1,0,0,Twitter for Android
169,1914549516,2021-01-28 14:15:17+00:00, ,1354795185096503296,it,0,0,1,0,Twitter for Android
170,2427358868,2021-01-28 14:06:08+00:00, ,1354792883069591556,it,1,0,0,1,Twitter Web App
171,993080715116937216,2021-01-28 13:58:50+00:00, ,1354791043343011849,it,0,0,0,2,Twitter for Android
172,1914549516,2021-01-28 13:45:48+00:00, ,1354787763883806727,it,0,0,1,0,Twitter for Android
173,1914549516,2021-01-28 13:38:48+00:00, ,1354786001806372866,it,0,0,0,0,Twitter for Android
174,1914549516,2021-01-28 13:37:45+00:00, ,1354785740006305795,it,0,0,1,0,Twitter for Android
175,993080715116937216,2021-01-28 13:36:35+00:00, ,1354785443934568449,it,0,0,0,8,Twitter for Android
176,1294253662068514816,2021-01-28 13:35:38+00:00, ,1354785206369181699,it,0,0,1,0,Twitter for iPhone
177,2352161865,2021-01-28 13:32:53+00:00, ,1354784515684790277,it,0,0,0,2,Twitter for iPhone
178,1092419966287167491,2021-01-28 13:28:06+00:00, ,1354783311328120833,it,0,0,0,0,Twitter for Android
179,3014967190,2021-01-28 13:26:27+00:00, ,1354782896431759363,it,0,0,0,5,Hootsuite Inc.
180,348395063,2021-01-28 13:21:57+00:00, ,1354781762837221376,it,0,0,0,0,Twitter Web App
181,2352161865,2021-01-28 13:21:14+00:00, ,1354781584231161859,it,0,0,0,2,Twitter for iPhone
182,488844512,2021-01-28 13:17:41+00:00, ,1354780686952128512,it,0,0,1,0,Twitter Web App
183,488844512,2021-01-28 13:16:45+00:00, ,1354780454709293059,it,0,0,0,5,Twitter Web App
184,3892062544,2021-01-28 13:10:05+00:00, ,1354778777344213000,it,0,0,0,0,Twitter for Android
185,3892062544,2021-01-28 13:02:45+00:00, ,1354776929732358152,it,0,0,0,0,Twitter for Android
186,55051379,2021-01-28 12:57:45+00:00, ,1354775674305851393,it,1,0,0,0,Twitter for iPhone
187,1354037072613564416,2021-01-28 12:40:57+00:00, ,1354771446539673601,it,0,0,0,9,Twitter for iPhone
188,1244959700921303046,2021-01-28 12:34:46+00:00, ,1354769889517596672,it,0,0,0,8,Twitter for iPad
189,202219931,2021-01-28 12:24:46+00:00, ,1354767373442699266,it,0,0,0,8,Twitter for Android
190,178436339,2021-01-28 12:22:57+00:00, ,1354766915231764482,it,0,0,0,0,Twitter for Android
191,1117161421,2021-01-28 11:49:39+00:00, ,1354758533565325312,it,0,0,1,0,Twitter Web App
192,140606748,2021-01-28 11:44:25+00:00, ,1354757216415453187,it,0,0,0,0,Twitter Web App
